Kind,Name,Essential,Cyclomatic,CyclomaticModified,CyclomaticStrict
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,8,8,8
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,2
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,2,2,2
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,3,3,3
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,4,3,4
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,5,3,5
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,2,2,3
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",4,4,4,4
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,5,3,5
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,2,2,2
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,4,4,7
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,2
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,3,3,3
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1)",6,6,6,7
Function,"(unnamed_function_1)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_19)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_20)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_21)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_22)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_23)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_10).(unnamed_function_24)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_11).canadaItems.(unnamed_function_12)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_11).ukItems.(unnamed_function_13)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_12).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13).(unnamed_function_14)",1,1,1,2
Function,"(unnamed_function_1).(unnamed_function_13).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_13).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_14)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_14).brazilOptions.(unnamed_function_15)",1,2,2,3
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15).(unnamed_function_16).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_15).(unnamed_function_16).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_16)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_16).brazilOptions.(unnamed_function_17)",1,2,2,3
Function,"(unnamed_function_1).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_17)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_17)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_18).ukOptions.(unnamed_function_20)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_18).usaOptions.(unnamed_function_19)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_19)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_19)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_19)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_19)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_19)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_19).(unnamed_function_20)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_19).(unnamed_function_21)",1,1,1,1
Unnamed Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",4,4,4,8
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,2,2,2
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
Function,"(unnamed_function_1).(unnamed_function_2)",1,1,1,1
