Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
Abstract Class,"AWSClientAuthUnitTest::AuthenticationProviderMock",1,1,1,0,1,22,11,0,0,1,1
Class,"AWSClientAuthUnitTest::AuthenticationProviderNotificationsBusMock",3,1,1,0,3,74,16,1,0,1,1
Class,"AWSClientAuthUnitTest::CognitoIdentityClientMock",3,1,1,0,1,7,5,4,0,1,1
Class,"AWSClientAuthUnitTest::CognitoIdentityProviderClientMock",8,1,1,0,1,15,15,3,0,1,1
Class,"AWSClientAuthUnitTest::GoogleAuthenticationProviderLocalMock",0,0,0,0,2,21,0,0,0,1,0
Class,"AWSClientAuthUnitTest::HttpRequestorRequestBusMock",10,1,1,0,3,69,11,4,0,1,1
Class,"AWSClientAuthUnitTest::LWAAuthenticationProviderLocalMock",0,0,0,0,2,21,0,0,0,1,0
Class,"AWSCognitoAuthenticationProviderTest",6,1,1,0,4,109,6,4,75,2,1
Class,"AWSCognitoAuthorizationControllerTest",2,1,1,0,4,105,2,1,50,1,1
Class,"AWSCognitoAuthorizationNotifications",2,1,1,0,1,2,2,1,100,1,1
Class,"AWSCognitoAuthorizationRequests",0,0,0,0,1,0,0,0,0,1,0
Class,"AWSCognitoUserManagementControllerTest",4,1,1,0,4,107,4,3,75,2,1
Class,"AWSCognitoUserManagementNotifications",12,1,1,0,1,12,12,1,100,1,1
Class,"AWSCognitoUserManagementRequests",0,0,0,0,1,0,0,0,0,1,0
Class,"AWSCore::AWSAttributionManager",27,3,6,1,3,76,18,22,66,1,5
Abstract Class,"AWSCore::AWSAttributionSystemComponent",40,1,3,0,1,46,33,9,90,1,3
Abstract Class,"AWSCore::AWSCVarCredentialHandler",6,1,2,0,3,65,7,1,71,1,1
Abstract Class,"AWSCore::AWSCoreAttributionConsentDialog",13,1,2,0,1,54,14,4,0,1,1
Abstract Class,"AWSCore::AWSCoreConfiguration",21,1,5,0,3,70,12,6,80,1,4
Class,"AWSCore::AWSCoreEditorMenu",9,1,3,0,0,6,6,11,71,0,1
Abstract Class,"AWSCore::AWSCoreEditorModule",27,1,2,0,1,30,25,4,0,1,1
Abstract Class,"AWSCore::AWSCoreEditorRequests",0,0,0,0,1,2,2,0,100,1,0
Abstract Class,"AWSCore::AWSCoreEditorSystemComponent",42,1,3,0,3,107,36,14,96,2,3
Abstract Class,"AWSCore::AWSCoreInternalRequests",0,0,0,0,1,4,4,0,100,1,0
Abstract Class,"AWSCore::AWSCoreModule",27,1,2,0,1,30,25,4,0,1,1
Abstract Class,"AWSCore::AWSCoreNotifications",0,0,0,0,1,2,2,0,100,1,0
Abstract Class,"AWSCore::AWSCoreRequests",0,0,0,0,1,2,2,2,100,1,0
Class,"AWSCore::AWSCoreResourceMappingToolAction",4,2,3,0,1,45,5,5,87,1,1
Abstract Class,"AWSCore::AWSCoreResourceMappingToolModule",28,1,2,0,1,30,25,3,0,1,1
Class,"AWSCore::AWSCoreSystemComponent",52,1,5,0,3,108,37,23,95,2,3
Abstract Class,"AWSCore::AWSCredentialManager",3,1,1,0,0,4,4,2,25,0,1
Abstract Class,"AWSCore::AWSCredentialRequests",0,0,0,0,1,3,3,0,100,1,0
Public Struct,"AWSCore::AWSCredentialRequests::BusHandlerOrderCompare",1,1,1,0,0,1,1,1,0,0,1
Struct,"AWSCore::AWSCredentialResult",3,1,2,0,0,2,2,0,0,0,1
Abstract Class,"AWSCore::AWSDefaultCredentialHandler",20,2,8,1,3,69,11,6,72,1,6
Abstract Class,"AWSCore::AWSResourceMappingManager",37,1,5,0,3,79,21,7,88,1,4
Private Struct,"AWSCore::AWSResourceMappingManager::AWSResourceMappingAttributes",1,1,1,0,0,1,1,0,0,0,1
Public Class,"AWSCore::AWSResourceMappingManager::Status",0,0,0,0,1,0,0,0,0,1,0
Abstract Class,"AWSCore::AWSResourceMappingRequests",0,0,0,0,1,10,10,0,100,1,0
Class,"AWSCore::AWSScriptBehaviorDynamoDBNotificationBusHandler",35,1,2,1,3,88,30,5,96,2,1
Abstract Class,"AWSCore::AWSScriptBehaviorDynamoDBNotifications",0,0,0,0,1,2,2,0,100,1,0
Class,"AWSCore::AWSScriptBehaviorLambdaNotificationBusHandler",35,1,2,1,3,88,30,5,96,2,1
Abstract Class,"AWSCore::AWSScriptBehaviorLambdaNotifications",0,0,0,0,1,2,2,0,100,1,0
Class,"AWSCore::AWSScriptBehaviorS3NotificationBusHandler",37,1,2,1,3,90,32,6,96,2,1
Abstract Class,"AWSCore::AWSScriptBehaviorS3Notifications",0,0,0,0,1,4,4,0,100,1,0
Class,"AWSCore::AWSScriptBehaviorsComponent",38,1,3,0,1,43,30,13,0,1,3
Abstract Class,"AWSCore::AttributionMetric",14,1,3,0,0,13,13,4,80,0,1
Class Template,"AWSCore::AwsApiClientJob",13,1,2,1,2,34,12,3,0,1,1
Class Template,"AWSCore::AwsApiClientJobConfig",12,1,2,0,2,33,12,2,0,2,1
Abstract Class,"AWSCore::AwsApiJob",13,1,2,2,1,22,13,4,100,1,1
Class,"AWSCore::AwsApiJobConfig",19,1,4,2,1,20,18,10,100,1,1
Class Template,"AWSCore::AwsApiRequestJob",23,1,3,1,3,55,21,7,87,1,1
Public Class Template,"AWSCore::AwsApiRequestJob::Function",13,1,2,0,4,67,12,2,0,1,1
Struct Template,"AWSCore::AwsApiRequestTraits",0,0,0,0,0,0,0,0,0,0,0
Struct,"AWSCore::Error",23,1,3,0,0,18,18,8,98,0,3
Struct,"AWSCore::HttpMethodInfo",0,0,0,0,0,0,0,0,0,0,0
Class,"AWSCore::HttpRequestJob",57,1,8,1,2,65,43,10,95,1,1
Public Class,"AWSCore::HttpRequestJob::HeaderField",0,0,0,0,0,0,0,0,0,0,0
Public Class,"AWSCore::HttpRequestJob::HttpMethod",0,0,0,0,0,0,0,0,0,0,0
Public Class,"AWSCore::HttpRequestJob::Response",0,0,0,0,0,3,3,0,100,0,0
Class,"AWSCore::HttpRequestJobConfig",13,1,2,1,2,38,14,3,0,2,1
Abstract Class Template,"AWSCore::IAwsApiClientJobConfig",0,0,0,1,1,3,1,0,0,1,0
Abstract Class,"AWSCore::IAwsApiJobConfig",0,0,0,3,0,2,2,1,0,0,0
Abstract Class,"AWSCore::IHttpRequestJobConfig",0,0,0,2,1,6,4,0,0,1,0
Abstract Class,"AWSCore::IServiceClientJobConfig",0,0,0,2,3,7,1,0,0,1,0
Class,"AWSCore::IServiceJobConfig",0,0,0,2,2,6,0,0,0,1,0
Abstract Class,"AWSCore::IServiceRequestJobConfig",0,0,0,1,4,10,3,0,0,1,0
Abstract Class,"AWSCore::JsonInputStream",11,1,2,0,0,12,12,2,58,0,1
Abstract Class,"AWSCore::JsonOutputStream",8,1,1,1,0,10,10,1,70,0,1
Abstract Class,"AWSCore::JsonReader",6,1,2,3,0,14,14,3,0,0,1
Abstract Class,"AWSCore::JsonReaderHandler",106,2,22,0,1,56,42,4,88,1,7
Protected Class,"AWSCore::JsonReaderHandler::Expecting",0,0,0,0,0,0,0,0,0,0,0
Class,"AWSCore::JsonWriter",2,1,1,0,1,37,11,0,0,2,1
Abstract Class,"AWSCore::RequestBuilder",57,1,22,0,0,35,35,5,91,0,1
Struct,"AWSCore::ServiceAPI::AWSAtrributionSuccessResponse",2,2,2,0,0,1,1,1,0,0,1
Class,"AWSCore::ServiceAPI::AWSAttributionRequest",3,1,1,0,1,6,3,4,100,1,1
Public Struct,"AWSCore::ServiceAPI::AWSAttributionRequest::Parameters",2,1,1,0,0,2,2,3,50,0,1
Class,"AWSCore::ServiceAPI::AWSAttributionServiceTraits",3,1,1,0,1,3,3,0,0,1,1
Class Template,"AWSCore::ServiceClientJob",13,1,2,1,4,95,12,4,0,1,1
Class Template,"AWSCore::ServiceClientJobConfig",12,1,2,1,4,64,12,3,0,2,1
Abstract Class,"AWSCore::ServiceJob",20,1,3,1,3,83,18,8,0,1,1
Class,"AWSCore::ServiceJobConfig",13,1,2,1,3,51,13,3,0,2,1
Class,"AWSCore::ServiceRequest",3,1,1,4,0,3,3,4,100,0,1
Public Struct,"AWSCore::ServiceRequest::EmptyResult",1,1,1,0,0,1,1,2,0,0,1
Public Struct,"AWSCore::ServiceRequest::NoParameters",1,1,1,0,0,1,1,2,0,0,1
Class Template,"AWSCore::ServiceRequestJob",14,1,2,0,5,109,14,5,100,2,1
Class Template,"AWSCore::ServiceRequestJobConfig",12,1,2,0,5,79,12,3,0,2,1
Class Template,"AWSCore::ServiceTraits",0,0,0,4,0,0,0,0,0,0,0
Class,"AWSCoreConfigurationTest",3,1,1,0,3,28,3,3,16,1,1
Class,"AWSCoreEditorSystemComponentTest",2,1,1,0,3,29,2,4,0,2,1
Class,"AWSCoreEditorUIFixture",2,1,1,2,0,2,2,1,0,0,1
Abstract Class,"AWSCoreFixture",13,1,3,16,2,25,10,9,78,1,1
Class,"AWSCoreNotificationsBusMock",15,1,2,0,3,72,14,3,85,1,1
Class,"AWSCoreRequestsHandlerMock",2,1,1,0,3,62,4,2,0,1,1
Abstract Class,"AWSCoreSystemComponentMock",37,1,3,0,1,47,34,7,0,1,3
Class,"AWSCoreSystemComponentTest",2,1,1,0,3,27,2,5,16,1,1
Class,"AWSCoreUnitTest::AWSAttributionServiceApiTest",0,0,0,0,3,25,0,0,0,1,0
Abstract Class,"AWSCoreUnitTest::AWSCoreSystemComponentMock",36,1,3,0,1,45,32,10,0,1,3
Abstract Class,"AWSCoreUnitTest::JsonReaderMock",0,0,0,0,1,17,3,0,0,1,0
Class,"AWSCredentialBusTest",3,1,1,0,3,28,3,2,0,1,1
Class,"AWSCredentialRequestsHandlerMock",2,1,1,0,3,62,4,1,0,1,1
Class,"AWSDefaultCredentialHandlerMock",1,1,1,0,4,70,1,1,0,1,1
Abstract Class,"AWSDefaultCredentialHandlerTest",7,1,1,0,3,92,9,5,80,2,1
Abstract Struct,"AWSGameLift::AWSGameLiftAcceptMatchRequest",19,1,4,0,1,30,15,10,0,1,1
Class,"AWSGameLift::AWSGameLiftClientEditorSystemComponent",40,1,3,0,3,103,32,12,0,2,3
Abstract Class,"AWSGameLift::AWSGameLiftClientLocalTicketTracker",21,3,8,2,3,66,8,10,66,1,7
Class,"AWSGameLift::AWSGameLiftClientModule",28,1,2,0,1,29,24,4,0,1,1
Abstract Class,"AWSGameLift::AWSGameLiftClientSystemComponent",53,1,4,1,1,70,41,35,90,2,3
Abstract Struct,"AWSGameLift::AWSGameLiftCreateSessionOnQueueRequest",19,1,4,0,1,30,15,10,93,1,1
Abstract Struct,"AWSGameLift::AWSGameLiftCreateSessionRequest",19,1,4,0,1,30,15,10,93,1,1
Abstract Struct,"AWSGameLift::AWSGameLiftJoinSessionRequest",19,1,4,0,1,31,15,10,100,1,1
Class,"AWSGameLift::AWSGameLiftMatchmakingAsyncRequests",0,0,0,0,1,0,0,0,0,1,0
Class,"AWSGameLift::AWSGameLiftMatchmakingNotificationBusHandler",37,1,2,0,3,90,32,5,96,2,1
Class,"AWSGameLift::AWSGameLiftMatchmakingRequests",0,0,0,0,1,0,0,0,0,1,0
Abstract Struct,"AWSGameLift::AWSGameLiftPlayer",19,1,4,0,0,15,15,10,93,0,1
Abstract Struct,"AWSGameLift::AWSGameLiftSearchSessionsRequest",19,1,4,0,1,31,15,11,97,1,1
Class,"AWSGameLift::AWSGameLiftServerManager",11,1,4,1,3,108,31,13,99,2,1
Class,"AWSGameLift::AWSGameLiftServerModule",28,1,2,0,1,29,24,3,0,1,1
Class,"AWSGameLift::AWSGameLiftServerSystemComponent",44,1,3,1,1,47,34,11,88,1,3
Class,"AWSGameLift::AWSGameLiftSessionAsyncRequests",0,0,0,0,1,0,0,0,0,1,0
Class,"AWSGameLift::AWSGameLiftSessionRequests",0,0,0,0,1,0,0,0,0,1,0
Abstract Struct,"AWSGameLift::AWSGameLiftStartMatchmakingRequest",19,1,4,0,1,31,15,12,95,1,1
Abstract Struct,"AWSGameLift::AWSGameLiftStopMatchmakingRequest",19,1,4,0,1,31,15,10,100,1,1
Struct,"AWSGameLift::GameLiftServerProcessDesc",0,0,0,0,0,0,0,0,0,0,0
Abstract Class,"AWSGameLift::GameLiftServerSDKWrapper",13,1,2,1,0,14,14,2,0,0,1
Abstract Class,"AWSGameLift::IAWSGameLiftInternalRequests",15,1,2,3,0,16,16,1,0,0,1
Abstract Class,"AWSGameLift::IAWSGameLiftMatchmakingEventRequests",15,1,2,0,0,16,16,1,0,0,1
Abstract Class,"AWSGameLift::IAWSGameLiftRequests",15,1,2,0,0,16,16,1,0,0,1
Abstract Class,"AWSGameLift::IAWSGameLiftServerRequests",15,1,2,0,0,17,17,1,0,0,1
Abstract Class,"AWSGameLiftClientFixture",3,1,1,3,2,19,4,2,50,1,1
Abstract Class,"AWSGameLiftClientLocalTicketTrackerMock",0,0,0,0,4,70,4,0,0,1,0
Class,"AWSGameLiftClientLocalTicketTrackerTest",7,1,3,0,3,40,5,6,40,2,3
Abstract Class,"AWSGameLiftClientManager",35,1,5,1,3,78,20,29,93,1,4
Abstract Class,"AWSGameLiftClientManagerMock",0,0,0,0,4,82,4,0,0,1,0
Class,"AWSGameLiftClientManagerTest",9,1,1,0,3,44,9,11,75,2,1
Class,"AWSGameLiftClientSystemComponentTest",2,1,1,0,3,21,2,6,0,1,1
Class,"AWSGameLiftMatchmakingAsyncRequestNotificationBusHandler",36,1,2,0,3,89,31,5,96,2,1
Class,"AWSGameLiftMatchmakingEventRequests",0,0,0,0,1,0,0,0,0,1,0
Class,"AWSGameLiftRequests",0,0,0,0,1,0,0,0,0,1,0
Abstract Class,"AWSGameLiftServerFixture",3,1,1,2,2,19,4,1,50,1,1
Class,"AWSGameLiftServerRequests",0,0,0,0,1,0,0,0,0,1,0
Class,"AWSGameLiftSessionAsyncRequestNotificationBusHandler",37,1,2,0,3,90,32,5,96,2,1
Class,"AWSLogSystemInterfaceTest",8,1,2,0,2,22,6,2,79,2,1
Abstract Class,"AWSMetrics::AWSCoreSystemComponentMock",38,1,3,0,1,47,34,13,0,1,3
Class,"AWSMetrics::AWSMetricsEditorSystemComponent",38,1,3,0,3,102,31,13,0,2,3
Class,"AWSMetrics::AWSMetricsGemAllocatorFixture",10,1,2,3,2,22,7,11,69,1,1
