Kind,Name,SumCyclomatic,AvgCyclomatic,MaxCyclomatic,CountClassDerived,MaxInheritanceTree,CountDeclMethodAll,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountClassBase,MaxEssential
Class,"AudioPlayFileInWritablePath",8,1,3,0,5,303,5,6,60,1,1
Class,"AudioPlayInFinishedCB",9,1,2,0,5,305,7,6,71,1,1
Struct,"AudioPlaybackRate",0,0,0,0,0,0,0,0,0,0,0
Class,"AudioPreloadSameFileMultipleTimes",9,2,5,0,5,302,4,3,0,1,1
Class,"AudioProfileTest",9,1,2,0,5,304,6,11,77,1,1
Class,"AudioSmallFile2Test",5,1,2,0,5,302,4,3,0,1,1
Class,"AudioSmallFile3Test",5,1,2,0,5,302,4,3,0,1,1
Class,"AudioSmallFileTest",6,1,2,0,5,302,4,3,0,1,1
Class,"AudioSwitchStateTest",6,1,2,0,5,302,4,3,0,1,1
Class,"AudioUncacheInFinishedCB",6,1,2,0,5,303,5,3,0,1,1
Class,"BackgroundColorBrushTest",7,1,2,0,5,300,6,14,0,1,1
Class,"Ball",14,1,5,0,3,349,8,6,37,1,1
Class,"BaseClippingNodeTest",7,1,2,7,4,299,5,4,0,1,1
Class,"BaseMouseTest",0,0,0,2,4,294,0,0,0,1,0
Class,"BaseTest",7,1,1,0,3,254,7,1,0,1,1
Class,"BaseTest",7,1,1,0,3,254,7,1,0,1,1
Class,"BaseTestConsole",3,1,1,2,4,297,3,1,0,1,1
Class,"BasicTest",12,1,2,2,5,310,11,15,0,1,1
Class,"BatchingExample",8,2,5,0,5,301,3,12,33,1,1
Class,"BillBoardRotationTest",6,1,2,0,4,299,5,14,0,1,1
Class,"BillBoardTest",22,1,3,0,4,306,12,26,72,1,1
Class,"BillBoardTests",1,1,1,0,3,39,1,0,0,1,1
Struct,"BlendFrame",5,1,1,0,1,5,5,2,0,1,1
Struct,"BlendFrameBuilder",6,1,1,0,0,7,7,2,42,0,1
Class,"BoneNodeReader",18,2,8,1,1,20,9,13,100,2,1
Struct,"BoolFrame",5,1,1,0,1,5,5,0,0,1,1
Struct,"BoolFrameBuilder",6,1,1,0,0,7,7,2,42,0,1
Class,"Bug1159Layer",7,1,2,0,5,300,5,14,0,1,1
Class,"Bug1174Layer",12,4,9,0,5,298,3,3,0,1,1
Class,"Bug12847Layer",10,1,2,0,5,303,8,12,75,1,1
Class,"Bug15594Layer",5,1,2,0,5,298,3,7,0,1,1
Class,"Bug15776Layer",6,1,2,0,5,299,4,4,0,1,1
Class,"Bug350Layer",5,1,2,0,5,298,3,4,0,1,1
Class,"Bug422Layer",9,1,2,0,5,302,7,8,0,1,1
Class,"Bug458Layer",5,1,2,0,5,298,3,7,0,1,1
Class,"Bug624Layer",8,1,2,0,5,301,6,13,0,1,1
Class,"Bug624Layer2",8,1,2,0,5,301,6,13,0,1,1
Class,"Bug886Layer",5,1,2,0,5,298,3,3,0,1,1
Class,"Bug899Layer",5,1,2,0,5,298,3,3,0,1,1
Class,"Bug914Layer",9,1,3,0,5,301,6,15,0,1,1
Class,"BugAutoCulling",6,1,2,0,5,300,4,11,0,1,1
Class,"BugCameraMask",9,1,2,0,5,300,5,14,50,1,1
Class,"BugChild",9,2,4,0,5,299,4,8,56,1,1
Class,"BugDrawNodeLayer",5,1,2,0,5,298,3,10,0,1,1
Class,"BugsTest",4,1,1,0,3,251,4,8,0,1,1
Class,"BugsTestBase",1,1,1,16,4,295,1,1,0,1,1
Class,"BugsTests",1,1,1,0,3,39,1,0,0,1,1
Struct,"ButtonOptions",23,1,1,0,1,23,23,1,0,1,1
Struct,"ButtonOptionsBuilder",24,1,1,0,0,25,25,2,48,0,1
Struct,"CSParseBinary",1,1,1,0,1,1,1,0,0,1,1
Struct,"CSParseBinaryBuilder",8,1,1,0,0,9,9,1,44,0,1
Class,"CallFuncsSpriteSheetForEach",6,1,2,0,6,317,5,2,0,1,1
Class,"CallerThreadUtils",3,1,1,0,1,6,3,3,33,1,1
Class,"Camera3DTestDemo",79,2,21,0,5,321,27,35,86,1,1
Class,"Camera3DTests",1,1,1,0,3,39,1,0,0,1,1
Class,"CameraArcBallDemo",28,2,4,0,5,307,13,26,78,1,1
Class,"CameraBackgroundClearTest",13,2,8,0,5,301,5,17,60,1,1
Class,"CameraBaseTest",0,0,0,6,4,294,0,2,0,1,0
Class,"CameraCenterTest",7,1,2,0,5,303,6,11,0,1,1
Class,"CameraCullingDemo",27,2,5,0,5,306,12,28,69,1,1
Class,"CameraOrbitTest",6,1,2,0,5,302,5,10,0,1,1
Class,"CameraRotationTest",9,1,2,0,5,302,8,16,83,1,1
Class,"CameraTest1",7,1,2,0,5,303,6,9,83,1,1
Class,"CameraTest2",7,1,2,0,5,303,6,10,83,1,1
Class,"CameraType",0,0,0,0,0,0,0,0,0,0,0
Class,"CameraZoomTest",7,1,2,0,5,303,6,7,66,1,1
Class,"CaptureNodeTest",7,1,2,0,5,302,6,16,66,1,1
Class,"CaptureScreenTest",9,1,2,0,5,303,7,14,57,1,1
Struct,"CheckBoxOptions",9,1,1,0,1,9,9,1,0,1,1
Struct,"CheckBoxOptionsBuilder",10,1,1,0,0,11,11,2,45,0,1
Class,"ChipmunkTest",17,1,2,0,4,306,12,26,77,1,1
Class,"ChipmunkTests",1,1,1,0,3,39,1,0,0,1,1
Class,"ClickAndMoveTest",1,1,1,0,3,39,1,0,0,1,1
Class,"ClickAndMoveTestCase",7,1,3,0,4,298,4,17,0,1,1
Class,"ClippingNodeTests",1,1,1,0,3,39,1,0,0,1,1
Class,"ClippingRectangleNodeTest",5,1,2,0,5,303,4,7,0,1,1
Class,"ClippingToRenderTextureTest",7,1,2,0,5,305,6,14,0,1,1
Class,"CocosDenshion::MciPlayer",30,2,8,0,0,12,12,2,59,0,6
Class,"CocosDenshion::SimpleAudioEngine",28,1,2,0,0,25,25,3,0,0,1
Class,"CocosNodeTests",1,1,1,0,3,39,1,0,0,1,1
Class,"CoinExample",6,3,4,0,5,300,2,4,0,1,1
Struct,"ColorFrame",5,1,1,0,1,5,5,0,0,1,1
Struct,"ColorFrameBuilder",6,1,1,0,0,7,7,2,42,0,1
Struct,"ComAudioOptions",7,1,1,0,1,7,7,1,0,1,1
Struct,"ComAudioOptionsBuilder",8,1,1,0,0,9,9,2,44,0,1
Struct,"ComponentOptions",4,1,1,0,1,4,4,1,0,1,1
Struct,"ComponentOptionsBuilder",5,1,1,0,0,6,6,2,41,0,1
Class,"ConfigurationBase",1,1,1,5,4,295,1,1,0,1,1
Class,"ConfigurationDefault",7,2,4,0,5,298,3,4,0,1,1
Class,"ConfigurationInvalid",4,1,2,0,5,298,3,3,0,1,1
Class,"ConfigurationLoadConfig",4,1,2,0,5,298,3,3,0,1,1
Class,"ConfigurationQuery",4,1,2,0,5,298,3,3,0,1,1
Class,"ConfigurationSet",4,1,2,0,5,298,3,5,0,1,1
Class,"ConfigurationTests",1,1,1,0,3,39,1,0,0,1,1
Class,"ConsoleCustomCommand",7,1,2,0,5,305,8,5,87,1,1
Class,"ConsoleTests",1,1,1,0,3,39,1,0,0,1,1
Class,"ConsoleUploadFile",21,3,14,0,5,306,9,9,66,1,9
Class,"ConvertToNode",13,2,5,0,5,302,5,12,0,1,1
Struct,"CookiesInfo",0,0,0,0,0,0,0,1,0,0,0
Class,"CrashTest",5,1,2,0,5,302,4,10,0,1,1
Class,"CurlTest",7,1,3,0,4,298,4,11,25,1,1
Class,"CurlTests",1,1,1,0,3,39,1,0,0,1,1
Class,"CurrentLanguageTest",18,9,16,0,4,296,2,6,0,1,1
Class,"CurrentLanguageTests",1,1,1,0,3,39,1,0,0,1,1
Class,"CustomBuffer",0,0,0,0,1,3,0,0,0,1,0
Class,"CustomEventDispatchingPerfTest",10,1,2,0,5,317,6,10,83,1,1
Class,"CustomEventTest",6,1,2,0,5,300,5,12,60,1,1
Class,"CustomTableViewCell",1,1,1,0,3,233,1,3,0,1,1
Module File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cmake\scripts\sync_folder.py",21,4,6,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAction.cpp",58,2,6,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAction.h",22,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionCamera.cpp",29,2,4,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionCamera.h",4,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionCatmullRom.cpp",70,2,5,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionCatmullRom.h",6,3,5,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionEase.cpp",324,2,5,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionEase.h",77,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionGrid.cpp",73,2,4,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionGrid.h",18,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionGrid3D.cpp",103,3,8,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionGrid3D.h",44,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionInstant.cpp",65,1,3,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionInstant.h",18,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionInterval.cpp",467,2,14,,,,,,,,4
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionInterval.h",65,1,6,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionManager.cpp",406,19,62,,,,,,,,35
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionManager.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionPageTurn3D.cpp",11,3,6,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionPageTurn3D.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionProgressTimer.cpp",16,1,2,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionProgressTimer.h",4,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionTiledGrid.cpp",123,2,5,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionTiledGrid.h",30,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionTween.cpp",8,1,2,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCActionTween.h",1,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAnimation.cpp",26,1,4,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAnimation.h",20,1,5,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAnimationCache.cpp",43,4,11,,,,,,,,6
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAnimationCache.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAtlasNode.cpp",40,2,5,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAtlasNode.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAutoPolygon.cpp",90,3,20,,,,,,,,6
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCAutoPolygon.h",6,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCCamera.cpp",65,2,6,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCCamera.h",8,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCCameraBackgroundBrush.cpp",63,2,6,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCCameraBackgroundBrush.h",8,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCClippingNode.cpp",65,3,11,,,,,,,,5
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCClippingNode.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCClippingRectangleNode.cpp",13,2,3,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCClippingRectangleNode.h",3,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCComponent.cpp",23,2,3,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCComponent.h",4,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCComponentContainer.cpp",25,3,7,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCComponentContainer.h",1,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCDrawNode.cpp",96,2,7,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCDrawNode.h",2,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFastTMXLayer.cpp",122,5,14,,,,,,,,5
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFastTMXLayer.h",20,1,5,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFastTMXTiledMap.cpp",38,3,8,,,,,,,,7
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFastTMXTiledMap.h",11,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFont.cpp",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFont.h",1,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontAtlas.cpp",71,3,13,,,,,,,,4
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontAtlas.h",3,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontAtlasCache.cpp",48,4,6,,,,,,,,4
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontAtlasCache.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontCharMap.cpp",14,2,4,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontCharMap.h",1,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontFNT.cpp",89,3,14,,,,,,,,6
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontFNT.h",3,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontFreeType.cpp",93,5,14,,,,,,,,10
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCFontFreeType.h",5,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCGrid.cpp",128,3,15,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCGrid.h",13,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLabel.cpp",410,4,19,,,,,,,,8
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLabel.h",34,1,2,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLabelAtlas.cpp",30,3,6,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLabelAtlas.h",2,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLabelTextFormatter.cpp",67,5,25,,,,,,,,9
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLabelTextFormatter.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLayer.cpp",150,2,3,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLayer.h",0,0,0,,,,,,,,0
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLight.cpp",30,1,3,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCLight.h",17,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCMenu.cpp",79,2,8,,,,,,,,5
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCMenu.h",3,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCMenuItem.cpp",133,2,12,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCMenuItem.h",18,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCMotionStreak.cpp",73,3,15,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCMotionStreak.h",6,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCNode.cpp",375,2,15,,,,,,,,6
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCNode.h",33,1,2,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCNodeGrid.cpp",37,4,12,,,,,,,,5
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCNodeGrid.h",4,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCParallaxNode.cpp",24,1,3,,,,,,,,3
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCParallaxNode.h",3,1,1,,,,,,,,1
File,"D:\drvm\PROJE\gameengines\cocos2d-x-4\cocos2d-x-4\cocos\2d\CCParticleBatchNode.cpp",71,3,8,,,,,,,,6
