Kind,Name,CountLineCode,CountLineComment,CountLineBlank
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\aliens.py",251,40,65
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\arraydemo.py",66,34,32
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\audiocapture.py",38,7,13
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\blend_fill.py",80,2,20
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\blit_blends.py",129,16,49
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\camera.py",52,15,25
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\chimp.py",130,37,33
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\cursors.py",88,1,10
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\dropevent.py",49,1,12
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\eventlist.py",84,10,29
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\fastevents.py",71,21,38
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\fonty.py",49,22,30
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\freetype_misc.py",80,1,22
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\glcube.py",76,26,31
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\headless_no_windows_needed.py",26,10,19
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\liquid.py",52,15,18
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\macosx\aliens_app_example\English.lproj\MainMenu.nib\_MainMenu_EOArchive_English.java",55,2,11
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\macosx\aliens_app_example\aliens.py",229,39,63
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\macosx\aliens_app_example\setup.py",18,6,4
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\macosx\macfont.py",103,8,25
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\mask.py",132,15,29
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\midi.py",457,211,159
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\moveit.py",38,15,20
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\oldalien.py",144,44,53
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\overlay.py",44,7,11
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\pixelarray.py",88,15,20
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\playmus.py",95,18,27
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\prevent_display_stretching.py",47,23,19
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\scaletest.py",105,14,21
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\scrap_clipboard.py",62,8,17
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\scroll.py",149,16,30
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\sound.py",23,19,17
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\sound_array_demos.py",132,46,84
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\stars.py",61,15,19
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\testsprite.py",160,42,66
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\textinput.py",106,17,28
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\vgrade.py",51,30,24
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\examples\video.py",81,0,19
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\setup.py",498,110,139
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\SDL_gfx\SDL_gfxPrimitives.c",3526,2243,658
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\SDL_gfx\SDL_gfxPrimitives.h",89,41,67
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\SDL_gfx\SDL_gfxPrimitives_font.h",2050,2818,261
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_camera.c",1337,270,82
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_camera.h",0,18,4
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_freetype.c",1641,208,275
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_pygame.h",60,124,107
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_sdl2\audio.c",0,14,2
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_sdl2\sdl2.c",0,14,2
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_sdl2\touch.c",96,22,23
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_sdl2\video.c",0,19,2
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\_surface.h",0,22,4
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\alphablit.c",2328,148,150
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\base.c",1701,91,161
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\bitmask.c",871,89,60
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\bitmask.h",32,65,24
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\bufferproxy.c",676,110,89
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\camera.h",37,23,10
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\camera_v4l2.c",0,18,1
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\cdrom.c",519,65,93
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\color.c",1573,307,196
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\constants.c",293,37,41
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\display.c",833,92,136
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\bufferproxy_doc.h",0,26,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\camera_doc.h",0,52,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\cdrom_doc.h",0,104,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\color_doc.h",0,55,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\cursors_doc.h",0,17,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\display_doc.h",0,105,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\draw_doc.h",0,44,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\event_doc.h",0,83,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\examples_doc.h",0,124,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\font_doc.h",0,93,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\freetype_doc.h",0,206,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\gfxdraw_doc.h",0,96,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\image_doc.h",0,33,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\joystick_doc.h",0,80,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\key_doc.h",0,49,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\locals_doc.h",0,8,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\mask_doc.h",0,102,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\math_doc.h",0,252,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\midi_doc.h",0,122,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\mixer_doc.h",0,160,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\mouse_doc.h",0,40,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\movie_doc.h",0,73,20
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\music_doc.h",0,70,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\overlay_doc.h",0,22,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\pixelarray_doc.h",0,53,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\pixelcopy_doc.h",0,24,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\pygame_doc.h",0,67,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\rect_doc.h",0,96,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\scrap_doc.h",0,40,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\sndarray_doc.h",0,32,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\sprite_doc.h",0,235,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\surface_doc.h",0,214,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\surfarray_doc.h",0,72,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\tests_doc.h",0,12,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\time_doc.h",0,48,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\touch_doc.h",0,24,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\doc\transform_doc.h",0,60,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\draw.c",1372,147,202
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\event.c",809,140,141
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\fastevent.c",219,101,41
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\fastevents.c",92,62,34
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\fastevents.h",7,32,6
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\font.c",710,76,101
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\font.h",5,23,8
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype.h",27,34,21
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_cache.c",215,32,60
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_layout.c",606,71,96
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_pixel.h",0,19,6
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_render.c",623,85,88
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_render_cb.c",361,65,102
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_unicode.c",107,33,15
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_wrap.c",426,62,103
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\freetype\ft_wrap.h",205,65,73
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\gfxdraw.c",921,34,154
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\image.c",1110,100,101
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\imageext.c",235,63,49
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\joystick.c",377,66,72
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\key.c",117,42,42
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\mask.c",1268,285,223
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\mask.h",4,1,5
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\math.c",3028,507,313
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\mixer.c",1492,189,236
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\mixer.h",10,22,7
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\mouse.c",164,33,48
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\music.c",356,32,72
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\newbuffer.c",838,175,82
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\overlay.c",174,71,39
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\palette.h",89,25,5
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pgarrinter.h",17,11,4
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pgbufferproxy.h",0,27,5
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pgcompat.h",0,20,25
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pgopengl.h",1,3,4
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pixelarray.c",1552,261,165
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pixelarray_methods.c",923,57,100
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pixelcopy.c",963,63,65
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pygame.h",0,27,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\pypm.c",0,2,1
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\rect.c",1440,142,215
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\rotozoom.c",393,228,46
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\rwobject.c",440,54,65
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale.h",0,28,4
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale2x.c",136,36,16
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale_mmx.c",0,25,2
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale_mmx32.c",536,152,30
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale_mmx64.c",546,152,28
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale_mmx64_gcc.c",506,145,26
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scale_mmx64_msvc.c",62,41,18
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scrap.c",184,83,48
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scrap.h",19,100,13
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scrap_mac.c",52,20,10
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scrap_qnx.c",128,39,27
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scrap_win.c",278,68,47
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\scrap_x11.c",555,173,98
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\surface.c",2910,245,384
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\surface.h",11,33,64
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\surface_fill.c",766,90,52
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\surflock.c",233,76,31
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\time.c",301,79,64
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_c\transform.c",1969,274,321
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\__init__.py",243,75,84
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\_camera_opencv_highgui.py",45,23,30
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\_camera_vidcapture.py",62,41,30
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\_dummybackend.py",24,1,5
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\_numpysndarray.py",9,48,19
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\_numpysurfarray.py",88,187,81
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\_sdl2\__init__.py",3,0,0
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\camera.py",72,25,49
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\colordict.py",662,19,3
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\compat.py",56,26,21
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\cursors.py",217,66,34
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\draw_py.py",329,116,106
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\freetype.py",20,18,7
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\ftfont.py",91,54,44
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\gp2x\__init__.py",10,6,8
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\gp2x\constants.py",19,1,1
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\gp2x\locals.py",1,0,2
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\locals.py",4,21,5
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\macosx.py",19,1,2
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\midi.py",230,323,177
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\pkgdata.py",30,26,11
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\sndarray.py",15,64,24
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\sprite.py",670,579,367
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\surfarray.py",36,178,76
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\sysfont.py",242,101,69
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\threads\Py25Queue.py",115,69,32
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\threads\__init__.py",149,84,78
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\src_py\version.py",16,26,3
File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\__init__.py",17,14,9
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\__main__.py",87,16,30
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\base_test.py",474,79,92
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\blit_test.py",99,20,40
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\bufferproxy_test.py",403,22,59
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\camera_test.py",6,0,3
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\cdrom_tags.py",1,0,0
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\cdrom_test.py",102,126,91
Module File,"D:\drvm\PROJE\gameengines\pygame-1.9.6\pygame-1.9.6\test\color_test.py",781,104,185
